888000195 ,天津铁道职业技术学院,	0x14e4
888002679 ,咸宁教育学院,	0x192d
888000344 ,河北交通职业技术学院,	0x192e
888004302 ,四川省化工职工大学,	0x192b
888000129 ,北京交通运输职业学院,	0x192c
888000599 ,沈阳体育学院,	0x192f
888000091 ,北京邮电大学世纪学院,	0x1908
888000942 ,立信会计高等专科学校,	0x1909
888000819 ,哈尔滨学院,	0x1902
888000236 ,承德民族师范高等专科学校,	0x1903
888004336 ,青海省广播电视大学,	0x1900
888000238 ,唐山师范专科学校,	0x1901
888001201 ,南京信息职业技术学院,	0x1906
888001399 ,浙江商业学校,	0x1907
888000499 ,内蒙古工业大学,	0x1904
888001033 ,江苏警官学院,	0x1905
888003237 ,海南经贸职业技术学院,	0x198b
888000519 ,内蒙古师范大学鸿德学院,	0xfba
888001206 ,无锡市职工大学,	0x198c
888000849 ,哈尔滨华德学院,	0xfbb
888002904 ,湖南国防工业职业技术学院,	0xfbc
888003212 ,广西卫生职业技术学院,	0x198a
888000545 ,乌海职业技术学院,	0x198f
888003883 ,甘肃建筑职业技术学院,	0x198d
888003201 ,广西电力职业技术学院,	0x198e
888002275 ,开封师专,	0xfc9
888000765 ,吉林医药学院,	0x1999
888001383 ,台州职业技术学院,	0xfc5
888001750 ,福建省农业学校,	0xfc6
888003747 ,陕西国际商贸学院,	0xfc7
888001214 ,太仓广播电视大学,	0xfc8
888001593 ,池州旅游学校,	0xfc1
888002570 ,武汉音乐学院,	0x1993
888002128 ,山东劳动职业技术学院,	0xfc2
888002783 ,湖南城建高等专科学校,	0x1994
888002081 ,寿光市体育竞技学校,	0x1991
888003007 ,北京师范大学-香港浸会大学联合国际学院,	0xfc3
888002350 ,郑州师范高等专科学校,	0x1992
888003041 ,罗定职业技术学院,	0xfc4
888003721 ,商洛学院,	0x1997
888003791 ,陕西电子信息职业技术学院,	0x1998
888003176 ,广西体育高等专科学校,	0x1995
888003218 ,广西安全工程职业技术学院,	0x1996
888003560 ,贵州健康职业学院,	0xfc0
888003798 ,陕西警官职业学院,	0xfac
888001286 ,上虞师范学校,	0x1990
888002298 ,郑州航空工业管理学院,	0xfad
888003572 ,大理医学院,	0xfae
888003576 ,昭通学院,	0xfaf
888002430 ,嵩山少林武术职业学院,	0xfca
888004314 ,南方电力职工大学,	0x199c
888000782 ,白城医学高等专科学校,	0x199d
888003173 ,广西机电职业技术学院,	0xfcb
888001352 ,杭州师范大学钱江学院,	0xfcc
888001451 ,浙江横店影视职业学院,	0x199a
888002499 ,武汉水利电力大学,	0xfcd
888002723 ,湖南医科大学,	0x199b
888001252 ,江苏航空职业技术学院,	0x199e
888003711 ,西安体育学院,	0x199f
888003821 ,延安财经学校,	0xfd6
888001453 ,浙江特殊教育职业学院,	0xfd7
888004230 ,青岛市广播电视大学,	0xfd8
888004266 ,湖南纺织职工大学,	0xfd9
888000979 ,上海济光职业技术学院,	0xfd2
888001299 ,浙江经济高等专科学校,	0xfd3
888002240 ,山东海事职业学院,	0xfd4
888002569 ,沙洋师范高等专科学校,	0xfd5
888001086 ,南京中医药大学翰林学院,	0xfd0
888002340 ,铁道警察学院,	0xfd1
888002969 ,广东工业大学,	0xfbd
888001353 ,湖州师范学院求真学院,	0xfbe
888001903 ,江西陶瓷工艺美术职业技术学院,	0xfbf
888002017 ,鲁东大学,	0xfa7
888002354 ,郑州交通职业学院,	0xfa8
888002530 ,湖北师范大学,	0xfa9
888003330 ,重庆经贸职业学院,	0xfa3
888000012 ,北京航空航天大学,	0xfa4
888000616 ,大连民族大学,	0xfa5
888001921 ,江西科技职业学院,	0xfa6
888002146 ,东营市财经学校,	0xfa0
888002482 ,洛阳职工科技学院,	0xfa1
888004178 ,上海市虹口区业余大学,	0xfa2
888003227 ,海口经济职业技术学院,	0xfaa
888003720 ,榆林高等专科学校,	0xfab
888000977 ,上海立达职业技术学院,	0xfb8
888001477 ,安庆师范大学,	0xfb9
888002612 ,湖北教育学院,	0xfb4
888004326 ,陕西省宝鸡教育学院,	0xfb5
888000570 ,辽宁科技大学,	0xfb6
888000869 ,黑龙江司法警官职业学院,	0xfb7
888004303 ,中国科学院成都分院职工大学,	0xfb0
888000447 ,山西药科职业学院,	0xfb1
888001193 ,江苏省淮安经贸学校,	0xfb2
888002173 ,青岛酒店管理职业技术学院,	0xfb3
888000807 ,富锦师范学校,	0x194b
888001653 ,合肥科技职业学院,	0x194c
888003665 ,西藏大学,	0x194a
888002059 ,青岛医学院,	0x1957
888002191 ,山东工大科技专修学院,	0x1958
888004386 ,中国人民武装警察部队士官学校,	0x1955
888001445 ,浙江体育职业技术学院,	0x1956
888000186 ,天津对外经济贸易职业学院,	0x1959
888002248 ,日照航海工程职业学院,	0x1950
888003786 ,西安城市建设职业学院,	0x1953
888003832 ,安康职业技术学院,	0x1954
888002366 ,中原工学院信息商务学院,	0x1951
888002917 ,汕头大学,	0x1952
888000930 ,上海体育学院,	0x193e
888001343 ,浙江工业大学之江学院,	0x193f
888004352 ,中国人民解放军陆军特种作战学院,	0x193c
888002932 ,惠州大学,	0x193d
888004324 ,宝鸡市职工大学,	0x195c
888002949 ,广州大学,	0x195d
888001414 ,湖州广播电视大学,	0x195a
888002801 ,湖南医药学院,	0x195b
888002671 ,武汉外语外事职业学院,	0x1968
888003059 ,广东文艺职业学院,	0x1969
888003941 ,青海师范大学,	0x1966
888000950 ,上海政法学院,	0x1967
888000712 ,延边大学,	0x1960
888000894 ,哈尔滨应用职业技术学院,	0x1961
888002520 ,武汉理工大学,	0x1964
888003921 ,白银有色金属职工大学,	0x1965
888001046 ,扬州工学院,	0x1962
888002217 ,山东外事翻译职业学院,	0x1963
888001320 ,浙江公安高等专科学校,	0x194f
888003344 ,西南工学院,	0x194d
888003831 ,陕西省渭南农业学校,	0x194e
888001952 ,江西工商职业技术学院,	0x196a
888004338 ,新疆生产建设兵团广播电视大学,	0x196d
888002108 ,山东青年政治学院,	0x196e
888002394 ,河南工业和信息化职业学院,	0x196b
888002524 ,湖北工业大学,	0x196c
888001850 ,新余学院,	0x1979
888000049 ,中国传媒大学,	0x1977
888001592 ,池州农业学校,	0x1978
888000568 ,沈阳理工大学,	0x1971
888000697 ,辽宁城市建设职业技术学院,	0x1972
888003749 ,陕西服装工程学院,	0x1970
888003766 ,陕西学前师范学院,	0x1975
888003789 ,宝鸡职业技术学院,	0x1976
888002378 ,郑州铁路教育学院,	0x1973
888003418 ,成都航空职业技术学院,	0x1974
888000235 ,河北民族师范学院,	0x195e
888000699 ,铁岭卫生职业学院,	0x195f
888002623 ,湖北工业职业技术学院、十堰职业技术学院,	0x197a
888002793 ,湖南城市建设学校,	0x197b
888001794 ,厦门东海职业技术学院,	0x197e
888003239 ,三亚航空旅游职业学院,	0x197f
888003431 ,四川交通职业技术学院,	0x197c
888001326 ,宁波邵逸夫艺术幼儿师范学校,	0x197d
888000583 ,锦州医科大学,	0x1988
888002649 ,武汉航海职业技术学院,	0x1989
888004208 ,安徽广播电视大学,	0x1982
888000571 ,辽宁工程技术大学,	0x1983
888000799 ,哈尔滨理工大学,	0x1980
888004105 ,山西机电职工学院,	0x1981
888001807 ,福州墨尔本理工职业学院,	0x1986
888003709 ,西北政法大学,	0x1987
888000721 ,吉林建筑工程学院,	0x1984
888001674 ,福建司法学校,	0x1985
888002547 ,中南政法学院,	0x196f
888003206 ,广西工程职业学院,	0x110b
888004075 ,民航管理干部学院,	0x110c
888002934 ,岭南师范学院,	0x110a
888000838 ,齐齐哈尔工程学院,	0x110f
888001980 ,民政部济南民政学校,	0x18a0
888002031 ,泰安师范学校,	0x18a1
888000277 ,石家庄影视艺术职业学院,	0x110d
888000738 ,吉林省体育运动学校,	0x110e
888002067 ,山东公安专科学校,	0x1119
888003796 ,西安汽车科技专修学院,	0x1113
888004060 ,新疆工业职业技术学院,	0x1114
888003501 ,黔南民族师范学院,	0x1111
888001926 ,宜春师范学校,	0x1112
888000857 ,伊春职业学院,	0x1117
888001036 ,苏州科技大学,	0x1118
888002813 ,湖南理工学院南湖学院,	0x1115
888000034 ,首都医科大学,	0x1116
888001424 ,杭州大学义乌分校,	0x1110
888002764 ,零陵师范高等专科学校,	0x111c
888003054 ,广东司法警官职业学院,	0x111d
888002215 ,山东省泰安农业学校,	0x111a
888002595 ,长江大学文理学院,	0x111b
888003818 ,商洛职业技术学院,	0x18b1
888000288 ,河北大学工商学院,	0x18b2
888003861 ,天水师范学院,	0x111e
888000421 ,山西应用科技学院,	0x111f
888002844 ,湖南省轻工业厅职工大学,	0x18b0
888001796 ,漳州理工职业学院,	0x1124
888003920 ,白银矿冶职业技术学院,	0x1125
888002168 ,淄博科技职业学院,	0x1122
888000834 ,哈尔滨信息工程学院,	0x1123
888001450 ,浙江汽车职业技术学院,	0x1128
888002675 ,湖北艺术职业学院,	0x1129
888001222 ,扬州工业职业技术学院,	0x1126
888001242 ,江苏省南通商贸高等职业学校,	0x1127
888002958 ,广州航海高等专科学校,	0x18a4
888004080 ,国家法官学院,	0x18a5
888002040 ,菏泽农业学校,	0x18a2
888002561 ,江汉大学,	0x18a3
888001703 ,兴化职业大学,	0x1120
888002328 ,河南教育学院,	0x18a8
888001947 ,江西冶金职业技术学院,	0x1121
888003399 ,四川传媒学院,	0x18a9
888001773 ,福建艺术职业学院,	0x18a6
888001912 ,鹰潭师范,	0x18a7
888001083 ,南京工业大学浦江学院,	0x112d
888004227 ,山东省广播电视大学,	0xefe
888001137 ,扬州市环境资源职业技术学院,	0x112e
888004281 ,深圳广播电视大学,	0xeff
888003733 ,西安统计学院,	0x112b
888004053 ,新疆师范高等专科学校,	0x112c
888003759 ,西安工业大学北方信息工程学院,	0xefa
888003774 ,西安电力高等专科学校,	0x18c2
888003879 ,兰州石化职业技术学院,	0xefb
888004051 ,新疆体育职业技术学院,	0x18c3
888001972 ,山东煤炭教育学院（泰安煤炭工业学校）,	0x18c0
888002408 ,河南司法警官职业学院,	0x112f
888003974 ,银川科技职业学院,	0xefc
888001781 ,三明医学科技职业学院,	0xefd
888002796 ,湖南冶金职业技术学院,	0x18c1
888000443 ,晋城教育学院,	0x18ad
888000588 ,辽宁师范大学,	0x18ae
888002422 ,郑州信息科技职业学院,	0x18ab
888003224 ,海南教育学院,	0x18ac
888003655 ,公安消防部队高等专科学校,	0x112a
888001171 ,南京交通职业技术学院,	0x18af
888001855 ,九江师范专科学校,	0x1135
888002149 ,聊城职业技术学院,	0x1136
888001284 ,绍兴高等专科学校,	0x1133
888000407 ,忻州师范学院,	0x1134
888000208 ,邯郸医学高等专科学校,	0x1139
888001686 ,闽南师范大学,	0x18aa
888003433 ,四川工程职业技术学院,	0x1137
888003812 ,咸阳市体育运动学校,	0x1138
888004241 ,驻马店教育学院,	0x18b5
888000539 ,内蒙古体育职业学院,	0x18b6
888001735 ,福建华南女子职业学院,	0x18b3
888003063 ,江门职业技术学院,	0x18b4
888000383 ,唐山幼儿师范高等专科学校,	0x18b9
888004316 ,西安航空职工大学,	0x1131
888000579 ,辽宁工业大学,	0x1132
888001131 ,苏州市职工科技大学,	0x18b7
888002504 ,武汉城市建设学院,	0x18b8
888003648 ,云南商务职业学院,	0x1130
888001125 ,南通市粮食职工学校,	0x113e
888001234 ,江苏省中医学校,	0x113f
888003372 ,宜宾师范高等专科学校,	0x18d0
888003499 ,凯里学院,	0x113c
888000094 ,北京第二外国语学院中瑞酒店管理学院,	0x113d
888001524 ,亳州师范高等专科学校,	0x18d3
888001791 ,福建省龙溪师范学校,	0x18d4
888004184 ,上海青年管理干部学院,	0x18d1
888000924 ,上海外国语大学,	0x18d2
888000808 ,黑龙江省理工学校,	0x18be
888001099 ,南京审计大学金审学院,	0x18bf
888004070 ,中国记协职工新闻学院,	0x18bc
888000533 ,内蒙古水利学校,	0x18bd
888000273 ,河北经贸学院,	0x113a
888001204 ,江阴职业技术学院,	0x113b
888002012 ,滨州供销技校,	0x1146
888003943 ,青海民族师范高等专科学校,	0x1147
888000937 ,上海公安学院,	0x1144
888001639 ,安徽矿业职业技术学院,	0x1145
888001317 ,浙江水利水电专科学校,	0x18ba
888002575 ,武汉商业服务学院,	0x18bb
888001316 ,浙江水利水电学院,	0x1148
888001492 ,巢湖学院,	0x1149
888000470 ,太原旅游职业学院,	0x18c6
888000664 ,沈阳市联合职工大学,	0x18c7
888000043 ,北京市幼儿师范学校,	0x18c4
888000403 ,晋中职工大学,	0x18c5
888003162 ,广西大学行健文理学院,	0x1142
888003256 ,重庆幼儿师范学校,	0x1143
888000746 ,长春建筑高等专科学校,	0x18c8
888002937 ,嘉应学院,	0x1140
888002355 ,商丘工学院,	0x18c9
888003119 ,广西科技大学,	0x1141
888002709 ,荆门职业学院,	0xedc
888002993 ,广州商学院,	0xedd
888000243 ,河北职业技术学院,	0xede
888003799 ,西北大学公安学院,	0xedf
888001196 ,苏州机电高等职业技术学校,	0xeda
888001528 ,安徽大学江淮学院,	0xedb
888000476 ,晋中职业技术学院,	0xee8
888000538 ,内蒙古自治区法学校,	0xee9
888001782 ,宁德职业技术学院,	0xee4
888003011 ,顺德职业技术学院,	0xee5
888003957 ,西宁城市职业技术学院,	0xee6
888003978 ,吴忠市职业教育中心,	0xee7
888004026 ,和田师范专科学校,	0xee0
888000111 ,北京市司法学校,	0xee1
888000449 ,山西交通职业技术学院,	0xee2
888000944 ,上海金融高等专科学校,	0xee3
888004319 ,西北电业职工大学,	0xecf
888003634 ,云南省机械工业学校,	0xeed
888003889 ,酒泉育才学校,	0xeee
888004162 ,黑龙江省政法管理干部学院,	0xeef
888000913 ,上海电力学院,	0xeea
888002345 ,郑州工业应用技术学院,	0xeeb
888003301 ,重庆海联职业技术学院,	0xeec
888003062 ,中山火炬职业技术学院,	0xef9
888003204 ,柳州城市职业学院,	0xef5
888003835 ,铜川师范学校,	0xef6
888000908 ,上海理工大学,	0xef7
888002274 ,开封医专,	0xef8
888001224 ,扬州建筑工程学校,	0xef1
888001771 ,湄洲湾职业技术学院,	0xef2
888001897 ,九江职业大学,	0xef3
888002046 ,山东体育学院,	0xef4
888000928 ,上海海关高等专科学校,	0xef0
888000625 ,大连医科大学中山学院,	0xeba
888000946 ,上海机电工业职工大学,	0xebb
888002650 ,武汉铁路职业技术学院,	0xebc
888001426 ,浙江纺织服装职业技术学院,	0xebd
888001776 ,福建省福州艺术师范学校,	0xec6
888002789 ,湖南警察学院,	0xec7
888003878 ,兰州理工大学技术工程学院,	0xec8
888000284 ,河北科技学院,	0xec9
888003640 ,保山中医药高等专科学校,	0xec2
888004150 ,长春广播电视大学,	0xec3
888001238 ,苏州工业园区服务外包职业学院,	0xec4
888001357 ,嘉兴学院南湖学院,	0xec5
888000386 ,太原科技大学,	0xec0
888003390 ,四川烹饪高等专科学校,	0xec1
888001549 ,芜湖职业技术学院,	0xead
888001931 ,抚州职业技术学院,	0xeae
888002460 ,郑州理工职业学院,	0xeaf
888001140 ,江苏省连云港师范学校,	0xecb
888002140 ,山东省烟台财政学校,	0xecc
888002165 ,山东交通职业学院,	0xecd
888004108 ,山西煤炭职工联合大学,	0xece
888001111 ,无锡职业技术学院,	0xeca
888004132 ,辽宁公安司法管理干部学院,	0x1108
888000191 ,天津交通职业学院,	0x1109
888004209 ,福建教育学院,	0xed7
888004306 ,四川广播电视大学,	0xed8
888000027 ,北京电子科技学院,	0xed9
888003067 ,珠海广播电视大学,	0xed3
888003628 ,昆明艺术职业学院,	0x1102
888003109 ,广东酒店管理职业技术学院,	0xed4
888003633 ,云南机电职业技术学院,	0x1103
888002050 ,山东省戏曲学校,	0x1100
888003525 ,贵州电子信息职业技术学院,	0xed5
888002622 ,荆州理工职业学院,	0x1101
888003808 ,咸阳职业技术学院,	0xed6
888002890 ,湖南理工职业技术学院,	0x1106
888003338 ,华西医科大学,	0x1107
888004242 ,武汉市广播电视大学,	0xed0
888001795 ,漳州科技职业学院,	0xed1
888003930 ,甘肃能源化工职业学院,	0x1104
888002182 ,山东冶金职工大学,	0xed2
888002882 ,湖南石油化工职业技术学院,	0x1105
888001654 ,皖北卫生职业学院,	0xebe
888003936 ,平凉职业技术学院,	0xebf
888001863 ,江西城市职业学院,	0x118b
888000192 ,天津冶金职业技术学院,	0x118c
888001784 ,福建省福安师范学校,	0x118a
888003598 ,云南公安高等专科学校,	0x118f
888001385 ,浙江贸易经济学校,	0x118d
888002121 ,威海职业学院,	0x118e
888004273 ,韶关市职工大学,	0x1199
888001085 ,南京医科大学康达学院,	0x1193
888002597 ,湖北汽车工业学院科技学院,	0x1194
888003981 ,宁夏职业技术学院,	0x1191
888000672 ,辽宁机电职业技术学院,	0x1192
888003524 ,贵州航天职业技术学院,	0x1197
888000234 ,保定师范专科学校,	0x1198
888002621 ,湖北省医药学校,	0x1195
888003075 ,广州现代信息工程职业技术学院,	0x1196
888003385 ,成都工业学院,	0x119c
888002229 ,山东理工职业学院,	0x119d
888001542 ,安徽材料工程学校,	0x119a
888003103 ,广东信息工程职业学院,	0x119b
888002780 ,湘潭机电高等专科学校,	0x119e
888003912 ,甘肃省畜牧学校,	0x119f
888001235 ,江苏职工医科大学,	0x114f
888003928 ,临夏现代职业学院,	0x18e0
888004310 ,贵州铝厂职工大学,	0x18e1
888004015 ,新疆财经大学,	0x114d
888004220 ,山东省水利职工大学,	0x114e
888003761 ,西安电子科技大学长安学院,	0x18e4
888003904 ,甘肃交通职业技术学院,	0x18e5
888002189 ,山东凯文科技职业学院,	0x18e2
888002718 ,湖南大学,	0x18e3
888003226 ,海口经济学院,	0x18cf
888001290 ,温州大学,	0x18cd
888002324 ,河南工程学院,	0x18ce
888002238 ,济南幼儿师范学校,	0x114b
